game_id,official_id,full_name,jersey_num
20500227,1150,Jimmy Clark,6
20500227,1146,Tony Brothers,25
20500229,1142,Dick Bavetta,27
20500229,1151,Sean Corbin,33
20500229,2004,Courtney Kirkland,61
20500228,1664,Gary Zielinski,59
20500228,1179,Rodney Mott,71
20500228,1200,Greg Willard,57
20500234,2002,Derrick Collins,54
20500234,1148,James Capers,19
20500234,1147,Mike Callahan,24
20500232,1203,Mark Wunderlich,18
20500232,1830,Marc Davis,34
20500232,2003,Pat Fraher,52
20500235,1168,David Jones,36
20500235,1176,Monty McCutchen,13
20500235,2715,Eric Lewis,42
20500233,2001,Jason Phillips,23
20500233,1164,Ron Garretson,10
20500233,1363,Bennie Adams,47
20500238,1159,Kevin Fehr,39
20500238,1153,Joe Crawford,17
20500238,1189,Phil Robinson,11
20500236,1167,Steve Javie,29
20500236,1169,Anthony Jordan,37
20500236,1165,Luis Grillo,8
20500242,1156,Tim Donaghy,21
20500242,1161,Joe Forte,45
20500242,2714,David Guthrie,60
20500240,1179,Rodney Mott,71
20500240,1200,Greg Willard,57
20500240,1664,Gary Zielinski,59
20500239,1193,Michael Smith,38
20500239,2882,Sean Wright,65
20500239,1192,Bennett Salvatore,15
20500244,1159,Kevin Fehr,39
20500244,1153,Joe Crawford,17
20500244,1189,Phil Robinson,11
20500241,1188,Leroy Richardson,51
20500241,2883,Robbie Robinson,53
20500241,1142,Dick Bavetta,27
20500243,2534,Zach Zarba,58
20500243,1152,Dan Crawford,43
20500243,1201,Leon Wood,40
20500247,1151,Sean Corbin,33
20500247,1201,Leon Wood,40
20500247,2878,Tommy Nunez Jr.,28
20500245,2532,Eli Roe,64
20500245,1162,Scott Foster,48
20500245,1176,Monty McCutchen,13
20500248,1156,Tim Donaghy,21
20500248,2714,David Guthrie,60
20500248,1161,Joe Forte,45
20500255,1153,Joe Crawford,17
20500255,1189,Phil Robinson,11
20500255,1159,Kevin Fehr,39
20500251,1168,David Jones,36
20500251,1167,Steve Javie,29
20500251,2716,Olandis Poole,50
20500249,1165,Luis Grillo,8
20500249,1199,Tom Washington,49
20500249,2004,Courtney Kirkland,61
20500250,1204,Derek Richardson,63
20500250,1185,Violet Palmer,12
20500250,1180,Jack Nies,35
20500256,1169,Anthony Jordan,37
20500256,1200,Greg Willard,57
20500256,1179,Rodney Mott,71
20500254,2148,Mark Ayotte,56
20500254,1152,Dan Crawford,43
20500254,1363,Bennie Adams,47
20500257,2883,Robbie Robinson,53
20500257,1188,Leroy Richardson,51
20500257,1142,Dick Bavetta,27
20500252,2882,Sean Wright,65
20500252,1164,Ron Garretson,10
20500252,1830,Marc Davis,34
20500259,1154,Bob Delaney,26
20500259,1199,Tom Washington,49
20500259,1662,Bill Kennedy,55
20500267,1161,Joe Forte,45
20500267,1169,Anthony Jordan,37
20500267,1156,Tim Donaghy,21
20500262,1155,JB DeRosa,14
20500262,2147,Michael Henderson,62
20500262,1148,James Capers,19
20500263,1146,Tony Brothers,25
20500263,1150,Jimmy Clark,6
20500263,2530,Ed Malloy,73
20500258,1147,Mike Callahan,24
20500258,1185,Violet Palmer,12
20500258,2002,Derrick Collins,54
20500266,2878,Tommy Nunez Jr.,28
20500266,1151,Sean Corbin,33
20500266,1179,Rodney Mott,71
20500261,1190,Eddie Rush,32
20500261,1168,David Jones,36
20500261,2715,Eric Lewis,42
20500260,2882,Sean Wright,65
20500260,1174,Ken Mauer,41
20500260,1192,Bennett Salvatore,15
20500265,1363,Bennie Adams,47
20500265,2148,Mark Ayotte,56
20500265,1152,Dan Crawford,43
20500269,1664,Gary Zielinski,59
20500269,1156,Tim Donaghy,21
20500269,1161,Joe Forte,45
20500268,1164,Ron Garretson,10
20500268,2001,Jason Phillips,23
20500268,1830,Marc Davis,34
20500276,2005,Matt Boland,46
20500276,1189,Phil Robinson,11
20500276,1147,Mike Callahan,24
20500271,2882,Sean Wright,65
20500271,1192,Bennett Salvatore,15
20500271,1193,Michael Smith,38
20500277,1204,Derek Richardson,63
20500277,2530,Ed Malloy,73
20500277,1180,Jack Nies,35
20500278,1169,Anthony Jordan,37
20500278,1190,Eddie Rush,32
20500278,1151,Sean Corbin,33
20500275,1200,Greg Willard,57
20500275,2883,Robbie Robinson,53
20500275,1199,Tom Washington,49
20500274,2147,Michael Henderson,62
20500274,1148,James Capers,19
20500274,1155,JB DeRosa,14
20500272,1662,Bill Kennedy,55
20500272,2002,Derrick Collins,54
20500272,1154,Bob Delaney,26
20500273,1162,Scott Foster,48
20500273,1150,Jimmy Clark,6
20500273,1159,Kevin Fehr,39
20500270,1203,Mark Wunderlich,18
20500270,1195,Derrick Stafford,9
20500270,1184,Ron Olesiak,44
20500287,1826,Jess Kersey,20
20500287,2004,Courtney Kirkland,61
20500287,1152,Dan Crawford,43
20500280,1153,Joe Crawford,17
20500280,2002,Derrick Collins,54
20500280,1146,Tony Brothers,25
20500288,1179,Rodney Mott,71
20500288,1161,Joe Forte,45
20500288,1664,Gary Zielinski,59
20500286,2001,Jason Phillips,23
20500286,1156,Tim Donaghy,21
20500286,1174,Ken Mauer,41
20500281,1164,Ron Garretson,10
20500281,1193,Michael Smith,38
20500281,2882,Sean Wright,65
20500283,1188,Leroy Richardson,51
20500283,1176,Monty McCutchen,13
20500283,1830,Marc Davis,34
20500284,1155,JB DeRosa,14
20500284,1159,Kevin Fehr,39
20500284,1148,James Capers,19
20500282,2529,Tony Brown,30
20500282,1142,Dick Bavetta,27
20500282,1199,Tom Washington,49
20500289,2715,Eric Lewis,42
20500289,1165,Luis Grillo,8
20500289,1190,Eddie Rush,32
20500290,1185,Violet Palmer,12
20500290,2003,Pat Fraher,52
20500290,1194,Bill Spooner,22
20500291,2716,Olandis Poole,50
20500291,1179,Rodney Mott,71
20500291,1200,Greg Willard,57
20500292,1204,Derek Richardson,63
20500292,2530,Ed Malloy,73
20500292,1180,Jack Nies,35
20500297,2003,Pat Fraher,52
20500297,1142,Dick Bavetta,27
20500297,1662,Bill Kennedy,55
20500299,1147,Mike Callahan,24
20500299,2534,Zach Zarba,58
20500299,2005,Matt Boland,46
20500298,1165,Luis Grillo,8
20500298,2715,Eric Lewis,42
20500298,1190,Eddie Rush,32
20500295,1153,Joe Crawford,17
20500295,2002,Derrick Collins,54
20500295,1826,Jess Kersey,20
20500296,1167,Steve Javie,29
20500296,1203,Mark Wunderlich,18
20500296,2529,Tony Brown,30
20500302,1179,Rodney Mott,71
20500302,1176,Monty McCutchen,13
20500302,1200,Greg Willard,57
20500301,1174,Ken Mauer,41
20500301,1201,Leon Wood,40
20500301,2001,Jason Phillips,23
20500305,1184,Ron Olesiak,44
20500305,1142,Dick Bavetta,27
20500305,1662,Bill Kennedy,55
20500303,2878,Tommy Nunez Jr.,28
20500303,1192,Bennett Salvatore,15
20500303,1193,Michael Smith,38
20500300,2883,Robbie Robinson,53
20500300,1195,Derrick Stafford,9
20500300,1203,Mark Wunderlich,18
20500306,2148,Mark Ayotte,56
20500306,1162,Scott Foster,48
20500306,1363,Bennie Adams,47
20500308,1167,Steve Javie,29
20500308,1168,David Jones,36
20500308,2714,David Guthrie,60
20500313,2878,Tommy Nunez Jr.,28
20500313,1174,Ken Mauer,41
20500313,1201,Leon Wood,40
20500318,2715,Eric Lewis,42
20500318,1190,Eddie Rush,32
20500318,1165,Luis Grillo,8
20500307,1151,Sean Corbin,33
20500307,2883,Robbie Robinson,53
20500307,1195,Derrick Stafford,9
20500315,1146,Tony Brothers,25
20500315,1153,Joe Crawford,17
20500315,1159,Kevin Fehr,39
20500309,2529,Tony Brown,30
20500309,1826,Jess Kersey,20
20500309,1154,Bob Delaney,26
20500311,2147,Michael Henderson,62
20500311,1189,Phil Robinson,11
20500311,1150,Jimmy Clark,6
20500314,2004,Courtney Kirkland,61
20500314,1176,Monty McCutchen,13
20500314,1200,Greg Willard,57
20500310,1156,Tim Donaghy,21
20500310,1161,Joe Forte,45
20500310,1664,Gary Zielinski,59
20500312,1152,Dan Crawford,43
20500312,2001,Jason Phillips,23
20500312,1830,Marc Davis,34
20500316,1155,JB DeRosa,14
20500316,1184,Ron Olesiak,44
20500316,2002,Derrick Collins,54
20500321,2882,Sean Wright,65
20500321,1164,Ron Garretson,10
20500321,1193,Michael Smith,38
20500319,1168,David Jones,36
20500319,2716,Olandis Poole,50
20500319,1161,Joe Forte,45
20500323,2003,Pat Fraher,52
20500323,1147,Mike Callahan,24
20500323,1189,Phil Robinson,11
20500328,1184,Ron Olesiak,44
20500328,1154,Bob Delaney,26
20500328,1199,Tom Washington,49
20500331,1180,Jack Nies,35
20500331,1204,Derek Richardson,63
20500331,1165,Luis Grillo,8
20500330,1153,Joe Crawford,17
20500330,1146,Tony Brothers,25
20500330,1159,Kevin Fehr,39
20500327,2878,Tommy Nunez Jr.,28
20500327,1192,Bennett Salvatore,15
20500327,1194,Bill Spooner,22
20500325,2147,Michael Henderson,62
20500325,1151,Sean Corbin,33
20500325,1150,Jimmy Clark,6
20500332,1193,Michael Smith,38
20500332,1164,Ron Garretson,10
20500332,2882,Sean Wright,65
20500322,2001,Jason Phillips,23
20500322,1830,Marc Davis,34
20500322,1152,Dan Crawford,43
20500326,1176,Monty McCutchen,13
20500326,1179,Rodney Mott,71
20500326,2714,David Guthrie,60
20500329,2004,Courtney Kirkland,61
20500329,1201,Leon Wood,40
20500329,1167,Steve Javie,29
20500324,1200,Greg Willard,57
20500324,1156,Tim Donaghy,21
20500324,1664,Gary Zielinski,59
20500335,1142,Dick Bavetta,27
20500335,2532,Eli Roe,64
20500335,1146,Tony Brothers,25
20500340,1185,Violet Palmer,12
20500340,2529,Tony Brown,30
20500340,1195,Derrick Stafford,9
20500339,1161,Joe Forte,45
20500339,1189,Phil Robinson,11
20500339,2005,Matt Boland,46
20500333,2716,Olandis Poole,50
20500333,1174,Ken Mauer,41
20500333,1188,Leroy Richardson,51
20500336,1155,JB DeRosa,14
20500336,2715,Eric Lewis,42
20500336,1176,Monty McCutchen,13
20500338,2001,Jason Phillips,23
20500338,1162,Scott Foster,48
20500338,1201,Leon Wood,40
20500334,1830,Marc Davis,34
20500334,2878,Tommy Nunez Jr.,28
20500334,1152,Dan Crawford,43
20500337,1826,Jess Kersey,20
20500337,1203,Mark Wunderlich,18
20500337,1662,Bill Kennedy,55
20500346,1192,Bennett Salvatore,15
20500346,2534,Zach Zarba,58
20500346,1363,Bennie Adams,47
20500342,2530,Ed Malloy,73
20500342,1147,Mike Callahan,24
20500342,1204,Derek Richardson,63
20500345,1167,Steve Javie,29
20500345,2716,Olandis Poole,50
20500345,1188,Leroy Richardson,51
20500795,1664,Gary Zielinski,59
20500795,1165,Luis Grillo,8
20500795,1190,Eddie Rush,32
20500343,2003,Pat Fraher,52
20500343,1199,Tom Washington,49
20500343,1200,Greg Willard,57
20500341,1184,Ron Olesiak,44
20500341,1154,Bob Delaney,26
20500341,1194,Bill Spooner,22
20500344,1195,Derrick Stafford,9
20500344,2529,Tony Brown,30
20500344,1185,Violet Palmer,12
20500349,2148,Mark Ayotte,56
20500349,1151,Sean Corbin,33
20500349,1201,Leon Wood,40
20500347,1164,Ron Garretson,10
20500347,1168,David Jones,36
20500347,1169,Anthony Jordan,37
20500351,1174,Ken Mauer,41
20500351,2878,Tommy Nunez Jr.,28
20500351,2534,Zach Zarba,58
20500348,1204,Derek Richardson,63
20500348,1155,JB DeRosa,14
20500348,1148,James Capers,19
20500350,2147,Michael Henderson,62
20500350,1161,Joe Forte,45
20500350,1156,Tim Donaghy,21
20500355,1151,Sean Corbin,33
20500355,1201,Leon Wood,40
20500355,2882,Sean Wright,65
20500354,2004,Courtney Kirkland,61
20500354,1830,Marc Davis,34
20500354,1162,Scott Foster,48
20500358,2001,Jason Phillips,23
20500358,1192,Bennett Salvatore,15
20500358,1363,Bennie Adams,47
20500352,1184,Ron Olesiak,44
20500352,2529,Tony Brown,30
20500352,1199,Tom Washington,49
20500353,2148,Mark Ayotte,56
20500353,1193,Michael Smith,38
20500353,1142,Dick Bavetta,27
20500357,1185,Violet Palmer,12
20500357,1195,Derrick Stafford,9
20500357,1662,Bill Kennedy,55
20500361,1830,Marc Davis,34
20500361,1162,Scott Foster,48
20500361,2004,Courtney Kirkland,61
20500367,1180,Jack Nies,35
20500367,1159,Kevin Fehr,39
20500367,1150,Jimmy Clark,6
20500366,1147,Mike Callahan,24
20500366,1148,James Capers,19
20500366,1204,Derek Richardson,63
20500364,1155,JB DeRosa,14
20500364,2002,Derrick Collins,54
20500364,1146,Tony Brothers,25
20500365,1190,Eddie Rush,32
20500365,2715,Eric Lewis,42
20500365,1179,Rodney Mott,71
20500360,1185,Violet Palmer,12
20500360,2532,Eli Roe,64
20500360,1142,Dick Bavetta,27
20500363,2882,Sean Wright,65
20500363,1164,Ron Garretson,10
20500363,1193,Michael Smith,38
20500370,1174,Ken Mauer,41
20500370,1192,Bennett Salvatore,15
20500370,2534,Zach Zarba,58
20500369,1167,Steve Javie,29
20500369,1664,Gary Zielinski,59
20500369,1168,David Jones,36
20500373,1826,Jess Kersey,20
20500373,2003,Pat Fraher,52
20500373,1142,Dick Bavetta,27
20500377,1204,Derek Richardson,63
20500377,1148,James Capers,19
20500377,1147,Mike Callahan,24
20500381,1151,Sean Corbin,33
20500381,2004,Courtney Kirkland,61
20500381,1162,Scott Foster,48
20500380,1188,Leroy Richardson,51
20500380,1179,Rodney Mott,71
20500380,1180,Jack Nies,35
20500384,2714,David Guthrie,60
20500384,1200,Greg Willard,57
20500384,1156,Tim Donaghy,21
20500376,1193,Michael Smith,38
20500376,2148,Mark Ayotte,56
20500376,1164,Ron Garretson,10
20500379,1176,Monty McCutchen,13
20500379,1165,Luis Grillo,8
20500379,1664,Gary Zielinski,59
20500375,2529,Tony Brown,30
20500375,1662,Bill Kennedy,55
20500375,1195,Derrick Stafford,9
20500372,1190,Eddie Rush,32
20500372,1146,Tony Brothers,25
20500372,2715,Eric Lewis,42
20500378,2883,Robbie Robinson,53
20500378,1199,Tom Washington,49
20500378,1154,Bob Delaney,26
20500382,1201,Leon Wood,40
20500382,2001,Jason Phillips,23
20500382,1174,Ken Mauer,41
20500371,1155,JB DeRosa,14
20500371,1189,Phil Robinson,11
20500371,2002,Derrick Collins,54
20500383,1159,Kevin Fehr,39
20500383,1194,Bill Spooner,22
20500383,1185,Violet Palmer,12
20500374,1830,Marc Davis,34
20500374,1150,Jimmy Clark,6
20500374,2530,Ed Malloy,73
20500386,1826,Jess Kersey,20
20500386,1154,Bob Delaney,26
20500386,1184,Ron Olesiak,44
20500385,2005,Matt Boland,46
20500385,1150,Jimmy Clark,6
20500385,1180,Jack Nies,35
20500391,1830,Marc Davis,34
20500391,2004,Courtney Kirkland,61
20500391,1162,Scott Foster,48
20500387,1199,Tom Washington,49
20500387,1188,Leroy Richardson,51
20500387,2532,Eli Roe,64
20500388,1174,Ken Mauer,41
20500388,1151,Sean Corbin,33
20500388,2878,Tommy Nunez Jr.,28
20500394,1200,Greg Willard,57
20500394,1169,Anthony Jordan,37
20500394,1168,David Jones,36
20500396,2529,Tony Brown,30
20500396,1195,Derrick Stafford,9
20500396,1662,Bill Kennedy,55
20500389,1189,Phil Robinson,11
20500389,1180,Jack Nies,35
20500389,2530,Ed Malloy,73
20500393,1155,JB DeRosa,14
20500393,2147,Michael Henderson,62
20500393,1148,James Capers,19
20500392,1165,Luis Grillo,8
20500392,1664,Gary Zielinski,59
20500392,1190,Eddie Rush,32
20500395,1194,Bill Spooner,22
20500395,1185,Violet Palmer,12
20500395,2003,Pat Fraher,52
20500402,1161,Joe Forte,45
20500402,1156,Tim Donaghy,21
20500402,2715,Eric Lewis,42
20500403,1148,James Capers,19
20500403,1150,Jimmy Clark,6
20500403,1159,Kevin Fehr,39
20500397,1154,Bob Delaney,26
20500397,1184,Ron Olesiak,44
20500397,1826,Jess Kersey,20
20500401,1190,Eddie Rush,32
20500401,1363,Bennie Adams,47
20500401,1664,Gary Zielinski,59
20500400,2002,Derrick Collins,54
20500400,1147,Mike Callahan,24
20500400,1189,Phil Robinson,11
20500399,2532,Eli Roe,64
20500399,1165,Luis Grillo,8
20500399,1199,Tom Washington,49
20500404,1146,Tony Brothers,25
20500404,1155,JB DeRosa,14
20500404,2147,Michael Henderson,62
20500406,1826,Jess Kersey,20
20500406,2001,Jason Phillips,23
20500406,1176,Monty McCutchen,13
20500412,2529,Tony Brown,30
20500412,1662,Bill Kennedy,55
20500412,1195,Derrick Stafford,9
20500408,1162,Scott Foster,48
20500408,1181,Tommy Nunez,28
20500408,1363,Bennie Adams,47
20500409,2715,Eric Lewis,42
20500409,1161,Joe Forte,45
20500409,1156,Tim Donaghy,21
20500411,2003,Pat Fraher,52
20500411,1194,Bill Spooner,22
20500411,1185,Violet Palmer,12
20500405,1180,Jack Nies,35
20500405,2005,Matt Boland,46
20500405,1203,Mark Wunderlich,18
20500413,1168,David Jones,36
20500413,1200,Greg Willard,57
20500413,1169,Anthony Jordan,37
20500407,1184,Ron Olesiak,44
20500407,1154,Bob Delaney,26
20500407,2714,David Guthrie,60
20500410,1151,Sean Corbin,33
20500410,1193,Michael Smith,38
20500410,2882,Sean Wright,65
20500416,1664,Gary Zielinski,59
20500416,1155,JB DeRosa,14
20500416,1204,Derek Richardson,63
20500414,1152,Dan Crawford,43
20500414,2534,Zach Zarba,58
20500414,2001,Jason Phillips,23
20500415,1174,Ken Mauer,41
20500415,2147,Michael Henderson,62
20500415,1201,Leon Wood,40
20500421,1161,Joe Forte,45
20500421,1188,Leroy Richardson,51
20500421,2715,Eric Lewis,42
20500422,2002,Derrick Collins,54
20500422,1148,James Capers,19
20500422,1153,Joe Crawford,17
20500417,1203,Mark Wunderlich,18
20500417,1193,Michael Smith,38
20500417,2883,Robbie Robinson,53
20500418,1176,Monty McCutchen,13
20500418,1189,Phil Robinson,11
20500418,2716,Olandis Poole,50
20500420,2534,Zach Zarba,58
20500420,1363,Bennie Adams,47
20500420,1152,Dan Crawford,43
20500425,1159,Kevin Fehr,39
20500425,1146,Tony Brothers,25
20500425,1150,Jimmy Clark,6
20500419,1826,Jess Kersey,20
20500419,1184,Ron Olesiak,44
20500419,1199,Tom Washington,49
20500423,1174,Ken Mauer,41
20500423,2878,Tommy Nunez Jr.,28
20500423,1201,Leon Wood,40
20500424,1662,Bill Kennedy,55
20500424,1195,Derrick Stafford,9
20500424,2529,Tony Brown,30
20500428,1151,Sean Corbin,33
20500428,1162,Scott Foster,48
20500428,2004,Courtney Kirkland,61
20500431,1168,David Jones,36
20500431,1200,Greg Willard,57
20500431,1169,Anthony Jordan,37
20500426,1165,Luis Grillo,8
20500426,1190,Eddie Rush,32
20500426,2714,David Guthrie,60
20500433,1150,Jimmy Clark,6
20500433,1159,Kevin Fehr,39
20500433,1204,Derek Richardson,63
20500434,1174,Ken Mauer,41
20500434,2148,Mark Ayotte,56
20500434,1363,Bennie Adams,47
20500437,1153,Joe Crawford,17
20500437,2002,Derrick Collins,54
20500437,1189,Phil Robinson,11
20500440,1146,Tony Brothers,25
20500440,1180,Jack Nies,35
20500440,2530,Ed Malloy,73
20500869,1826,Jess Kersey,20
20500869,1154,Bob Delaney,26
20500869,2532,Eli Roe,64
20500439,2004,Courtney Kirkland,61
20500439,1190,Eddie Rush,32
20500439,1176,Monty McCutchen,13
20500438,2883,Robbie Robinson,53
20500438,1156,Tim Donaghy,21
20500438,1199,Tom Washington,49
20500446,1174,Ken Mauer,41
20500446,1201,Leon Wood,40
20500446,2878,Tommy Nunez Jr.,28
20500442,1190,Eddie Rush,32
20500442,2715,Eric Lewis,42
20500442,1165,Luis Grillo,8
20500444,2004,Courtney Kirkland,61
20500444,1151,Sean Corbin,33
20500444,1162,Scott Foster,48
20500447,1204,Derek Richardson,63
20500447,2005,Matt Boland,46
20500447,1147,Mike Callahan,24
20500443,1169,Anthony Jordan,37
20500443,1168,David Jones,36
20500443,1194,Bill Spooner,22
20500445,2882,Sean Wright,65
20500445,1830,Marc Davis,34
20500445,1152,Dan Crawford,43
20500452,1199,Tom Washington,49
20500452,1164,Ron Garretson,10
20500452,2714,David Guthrie,60
20500453,1142,Dick Bavetta,27
20500453,2529,Tony Brown,30
20500453,1194,Bill Spooner,22
20500456,2878,Tommy Nunez Jr.,28
20500456,1174,Ken Mauer,41
20500456,1363,Bennie Adams,47
20500455,1147,Mike Callahan,24
20500455,1662,Bill Kennedy,55
20500455,2005,Matt Boland,46
20500448,2001,Jason Phillips,23
20500448,1153,Joe Crawford,17
20500448,1148,James Capers,19
20500449,1192,Bennett Salvatore,15
20500449,1193,Michael Smith,38
20500449,2148,Mark Ayotte,56
20500450,1162,Scott Foster,48
20500450,2534,Zach Zarba,58
20500450,1167,Steve Javie,29
20500454,1826,Jess Kersey,20
20500454,1154,Bob Delaney,26
20500454,2532,Eli Roe,64
20500458,1161,Joe Forte,45
20500458,2716,Olandis Poole,50
20500458,1156,Tim Donaghy,21
20500457,1150,Jimmy Clark,6
20500457,2001,Jason Phillips,23
20500457,1146,Tony Brothers,25
20500468,2003,Pat Fraher,52
20500468,1142,Dick Bavetta,27
20500468,1185,Violet Palmer,12
20500467,1193,Michael Smith,38
20500467,2882,Sean Wright,65
20500467,1164,Ron Garretson,10
20500463,1154,Bob Delaney,26
20500463,2714,David Guthrie,60
20500463,1826,Jess Kersey,20
20500460,1664,Gary Zielinski,59
20500460,1167,Steve Javie,29
20500460,1188,Leroy Richardson,51
20500471,1180,Jack Nies,35
20500471,2534,Zach Zarba,58
20500471,1179,Rodney Mott,71
20500462,1162,Scott Foster,48
20500462,2148,Mark Ayotte,56
20500462,1201,Leon Wood,40
20500470,1662,Bill Kennedy,55
20500470,1151,Sean Corbin,33
20500470,1192,Bennett Salvatore,15
20500469,1363,Bennie Adams,47
20500469,1174,Ken Mauer,41
20500469,2878,Tommy Nunez Jr.,28
20500464,2715,Eric Lewis,42
20500464,1168,David Jones,36
20500464,1176,Monty McCutchen,13
20500465,1155,JB DeRosa,14
20500465,2002,Derrick Collins,54
20500465,1148,James Capers,19
20500466,1165,Luis Grillo,8
20500466,1190,Eddie Rush,32
20500466,1159,Kevin Fehr,39
20500478,1155,JB DeRosa,14
20500478,2001,Jason Phillips,23
20500478,1148,James Capers,19
20500474,2883,Robbie Robinson,53
20500474,1199,Tom Washington,49
20500474,1165,Luis Grillo,8
20500480,1156,Tim Donaghy,21
20500480,1161,Joe Forte,45
20500480,2716,Olandis Poole,50
20500479,2003,Pat Fraher,52
20500479,1142,Dick Bavetta,27
20500479,1185,Violet Palmer,12
20500473,1168,David Jones,36
20500473,1176,Monty McCutchen,13
20500473,2714,David Guthrie,60
20500475,1162,Scott Foster,48
20500475,1164,Ron Garretson,10
20500475,1830,Marc Davis,34
20500477,2148,Mark Ayotte,56
20500477,1201,Leon Wood,40
20500477,1152,Dan Crawford,43
20500472,1169,Anthony Jordan,37
20500472,1147,Mike Callahan,24
20500472,1194,Bill Spooner,22
20500476,2147,Michael Henderson,62
20500476,1153,Joe Crawford,17
20500476,1184,Ron Olesiak,44
20500484,2534,Zach Zarba,58
